X,Y,OBJECTID,CODIGO_EST,UF,ENTIDADE_R,CORPO_DAGU,AMBIENTE,NU1IQA,ME1IQA,MI1IQA,MA1IQA,SD1IQA,LATITUDE,LONGITUDE
-53.5167,-25.4330999992676,1577,65979000,PR,Águas Paraná,Rio Andrada,1,15,66,41,81,12,-25.4331,-53.5167
-52.92667,-25.7691699992606,1579,65960000,PR,Águas Paraná,Rio Chopim,1,13,67,51,82,8,-25.76917,-52.92667
-53.10222,-26.1341699992532,1580,65950155,PR,Águas Paraná,Mandurim,1,16,71,53,84,8,-26.13417,-53.10222
-53.10028,-26.1863899992522,1581,65950150,PR,Águas Paraná,Mandurim,1,18,72,51,82,9,-26.18639,-53.10028
-52.62694,-26.2994399992499,1583,65925780,PR,Águas Paraná,Rio Conrado,1,23,72,52,82,7,-26.29944,-52.62694
-52.66056,-26.3002799992499,1584,65925775,PR,Águas Paraná,Rio Conrado,1,22,69,48,76,7,-26.30028,-52.66056
-52.61889,-26.3063899992498,1585,65925770,PR,Águas Paraná,Rio Pinheiro,1,22,72,52,83,7,-26.30639,-52.61889
-52.67,-26.3252799992494,1586,65925765,PR,Águas Paraná,Rio Pinheiro,1,22,70,44,83,10,-26.32528,-52.67
-51.43583,-25.3977799992683,1588,65809000,PR,Águas Paraná,Rio das Pedras,1,15,65,42,89,15,-25.39778,-51.43583
-51.14222,-26.0319399992553,1589,65415000,PR,Águas Paraná,Rio Palmital,1,19,69,59,91,10,-26.03194,-51.14222
-51.27167,-26.3869399992482,1590,65370000,PR,Águas Paraná,Rio Jangada,1,15,70,52,93,12,-26.38694,-51.27167
-51.21972,-26.1772199992524,1591,65365000,PR,Águas Paraná,Rio Espingarda,1,17,70,58,90,10,-26.17722,-51.21972
-51.08,-26.2269399992514,1592,65310000,PR,Águas Paraná,Rio Iguaçu,1,16,66,42,90,15,-26.22694,-51.08
-50.36207,-26.1115699992537,1593,65180000,PR,Águas Paraná,Rio Canoinhas,1,13,59,44,82,11,-26.11157,-50.36207
-49.5128,-25.8641999992587,1595,65136550,PR,Águas Paraná,Rio da Varzea,1,22,62,43,77,9,-25.8642,-49.5128
-49.39306,-25.9344399992573,1596,65135000,PR,Águas Paraná,Rio da Várzea,1,20,64,54,76,7,-25.93444,-49.39306
-49.80111,-26.1097199992537,1597,65100000,PR,Águas Paraná,Rio Negro,1,15,61,52,77,8,-26.10972,-49.80111
-49.58369,-26.2266099992514,1598,65095000,PR,Águas Paraná,Rio Negro,1,14,59,44,74,9,-26.22661,-49.58369
-49.11978,-25.3775799992688,1599,65094500,PR,Águas Paraná,Rio Preto,1,13,66,58,81,6,-25.37758,-49.11978
-49.38056,-26.1547199992528,1600,65090000,PR,Águas Paraná,Rio Negro,1,15,62,42,77,10,-26.15472,-49.38056
-50.38944,-25.8755599992585,1601,65060000,PR,Águas Paraná,Rio Iguaçu,1,16,60,30,90,14,-25.87556,-50.38944
-49.88961,-25.5480599992652,1602,65035000,PR,Águas Paraná,Rio Iguacu,1,31,49,39,66,7,-25.54806,-49.88961
-49.6319,-25.5872299992644,1604,65028000,PR,Águas Paraná,Rio Iguacu,1,28,37,23,53,7,-25.58723,-49.6319
-49.58317,-25.5799399992646,1605,65027000,PR,Águas Paraná,Rio Verde,1,38,58,47,76,7,-25.57994,-49.58317
-49.54739,-25.509969999266,1606,65026920,PR,Águas Paraná,Rio Cambui,1,25,47,36,59,6,-25.50997,-49.54739
-49.51356,-25.6003599992642,1607,65025000,PR,Águas Paraná,Rio Iguacu,1,13,32,23,41,6,-25.60036,-49.51356
-49.42993,-25.5744999992647,1608,65024000,PR,Águas Paraná,Rio Passauna,1,64,40,19,79,13,-25.5745,-49.42993
-49.39356,-25.5329999992655,1609,65023000,PR,Águas Paraná,Rio Passauna,1,37,48,24,77,15,-25.533,-49.39356
-49.39247,-25.5324199992655,1610,65022900,PR,Águas Paraná,Rio Passauna,1,27,66,53,85,9,-25.53242,-49.39247
-49.40261,-25.460109999267,1611,65022150,PR,Águas Paraná,Rio Ferraria,1,25,54,35,62,7,-25.46011,-49.40261
-49.38778,-25.4262999992678,1612,65021800,PR,Águas Paraná,Rio Passaúna,1,32,51,34,65,9,-25.4263,-49.38778
-49.38492,-25.4169799992679,1613,65021770,PR,Águas Paraná,Rio Cachoeirinha,1,36,52,36,63,7,-25.41698,-49.38492
-49.36052,-25.3867999992685,1614,65021250,PR,Águas Paraná,Rio Passauna,1,27,49,36,59,5,-25.3868,-49.36052
-49.34492,-25.364559999269,1615,65021000,PR,Águas Paraná,Rio Passauna,1,36,57,35,75,9,-25.36456,-49.34492
-49.34089,-25.3461699992694,1616,65020995,PR,Águas Paraná,Rio Passauna,1,38,60,38,78,9,-25.34617,-49.34089
-49.36636,-25.3081699992702,1617,65020990,PR,Águas Paraná,Rio Passauna,1,27,76,63,84,7,-25.30817,-49.36636
-49.37914,-25.6573099992629,1618,65019850,PR,Águas Paraná,Rio Faxinal,1,23,56,34,74,9,-25.65731,-49.37914
-49.3569,-25.6138499992639,1619,65019700,PR,Águas Paraná,Rio Barigui,1,35,27,14,42,6,-25.61385,-49.3569
-49.338,-25.5145799992659,1620,65019685,PR,Águas Paraná,Rio Barigui,1,28,31,20,44,5,-25.51458,-49.338
-49.31473,-25.4360899992675,1621,65019670,PR,Águas Paraná,Rio Barigui,1,29,39,28,59,6,-25.43609,-49.31473
-49.30742,-25.4223299992678,1622,65019655,PR,Águas Paraná,Rio Uvu,1,27,40,20,49,6,-25.42233,-49.30742
-49.30662,-25.414299999268,1623,65019650,PR,Águas Paraná,Rio Barigui,1,28,45,33,52,5,-25.4143,-49.30662
-49.28672,-25.2867199992706,1624,65019520,PR,Águas Paraná,Rio Barigui,1,28,59,38,70,7,-25.28672,-49.28672
-49.35944,-25.6460199992632,1625,65019500,PR,Águas Paraná,Rio Mauricio,1,25,59,37,76,9,-25.64602,-49.35944
-49.32456,-25.7544199992609,1626,65019410,PR,Águas Paraná,Rio dos Patos,1,25,54,39,68,7,-25.75442,-49.32456
-49.31736,-25.7206699992616,1627,65019400,PR,Águas Paraná,Rio Mauricio,1,24,57,41,71,8,-25.72067,-49.31736
-49.25766,-25.6456399992632,1628,65017035,PR,Águas Paraná,Rio Despique,1,26,59,48,69,6,-25.64564,-49.25766
-49.25111,-25.6219999992637,1629,65017020,PR,Águas Paraná,Rio Cotia,1,25,60,47,69,6,-25.622,-49.25111
-49.26099,-25.5991699992642,1630,65017006,PR,Águas Paraná,Rio Iguaçu,1,29,30,16,44,7,-25.59917,-49.26099
-49.22864,-25.5893299992644,1631,65015400,PR,Águas Paraná,Rio Miringuava Mirim,1,22,51,37,64,7,-25.58933,-49.22864
-49.17361,-25.6259599992636,1632,65014980,PR,Águas Paraná,Rio Miringuava Mirim,1,24,54,36,73,9,-25.62596,-49.17361
-49.08525,-25.6350599992634,1633,65014950,PR,Águas Paraná,Rio Miringuava,1,23,64,48,76,8,-25.63506,-49.08525
-49.24472,-25.5480599992652,1634,65014000,PR,Águas Paraná,Rio Padilha,1,23,28,15,43,7,-25.54806,-49.24472
-49.21235,-25.5174999992658,1635,65013005,PR,Águas Paraná,Rio Iguaçu,1,30,25,14,37,6,-25.5175,-49.21235
-49.22878,-25.4912199992664,1636,65011500,PR,Águas Paraná,Rio Belem,1,24,22,11,39,8,-25.49122,-49.22878
-49.25269,-25.4687199992669,1637,65011430,PR,Águas Paraná,Rio Fany,1,24,23,12,43,8,-25.46872,-49.25269
-49.25867,-25.4699199992668,1638,65011420,PR,Águas Paraná,Rio Parolim,1,21,20,11,39,7,-25.46992,-49.25867
-49.09037,-25.4896599992664,1639,65011400,PR,Águas Paraná,Rio Belem,1,34,20,11,34,6,-25.48966,-49.09037
-49.24915,-25.4500999992672,1640,65011350,PR,Águas Paraná,Rio Água Verde,1,23,20,11,39,8,-25.4501,-49.24915
-49.25989,-25.4364399992675,1641,65011200,PR,Águas Paraná,Rio Ivo,1,25,17,9,36,6,-25.43644,-49.25989
-49.26667,-25.3789699992687,1642,65011000,PR,Águas Paraná,Rio Belem,1,24,35,18,48,8,-25.37897,-49.26667
-49.18194,-25.4864199992665,1643,65010050,PR,Águas Paraná,Rio Pequeno,1,26,56,41,70,7,-25.48642,-49.18194
-49.14685,-25.5191999992658,1644,65010000,PR,Águas Paraná,Rio Pequeno,1,44,59,37,74,8,-25.5192,-49.14685
-49.00031,-25.5675799992648,1645,65009900,PR,Águas Paraná,Rio Iguacu,1,25,68,46,84,9,-25.56758,-49.00031
-49.18942,-25.4834399992665,1646,65009000,PR,Águas Paraná,Rio Iguacu,1,40,34,17,66,10,-25.48344,-49.18942
-49.19791,-25.4468199992673,1647,65007046,PR,Águas Paraná,Rio Atuba,1,25,33,16,47,7,-25.44682,-49.19791
-49.21867,-25.4093099992681,1648,65007030,PR,Águas Paraná,Rio Bacacheri,1,25,40,17,47,6,-25.40931,-49.21867
-49.22981,-25.3896399992685,1649,65007020,PR,Águas Paraná,Rio Bacacheri,1,25,38,17,47,6,-25.38964,-49.22981
-49.19468,-25.3817099992686,1650,65007010,PR,Águas Paraná,Córrego Monjolo,1,25,34,23,43,5,-25.38171,-49.19468
-49.15142,-25.4704199992668,1651,65006085,PR,Águas Paraná,Rio Itaqui,1,28,47,36,64,7,-25.47042,-49.15142
-49.09103,-25.5246699992657,1652,65006080,PR,Águas Paraná,Rio Itaqui,1,27,49,33,63,7,-25.52467,-49.09103
-49.17154,-25.4539999992672,1653,65006075,PR,Águas Paraná,Rio Iraí,1,28,36,15,70,11,-25.454,-49.17154
-49.16722,-25.4432799992674,1654,65006055,PR,Águas Paraná,Rio Palmital,1,23,33,25,46,7,-25.44328,-49.16722
-49.18461,-25.3416899992695,1655,65006030,PR,Águas Paraná,Rio Cachoeira,1,25,44,23,59,9,-25.34169,-49.18461
-49.18731,-25.3078099992702,1656,65006020,PR,Águas Paraná,Rio Iraí,1,25,60,45,72,7,-25.30781,-49.18731
-49.14535,-25.4436299992674,1657,65006010,PR,Águas Paraná,Rio Iraí,1,24,38,16,60,12,-25.44363,-49.14535
-49.14033,-25.4341699992676,1658,65006000,PR,Águas Paraná,Rio do Meio,1,24,49,29,62,9,-25.43417,-49.14033
-49.12135,-25.4505799992672,1659,65004995,PR,Águas Paraná,Rio Piraquara,1,32,66,49,83,9,-25.45058,-49.12135
-49.09042,-25.4894999992664,1660,65004900,PR,Águas Paraná,Rio Piraquara,1,24,64,53,84,8,-25.4895,-49.09042
-49.11849,-25.4409499992674,1661,65003950,PR,Águas Paraná,Rio Iraí,1,35,55,33,72,10,-25.44095,-49.11849
-49.05733,-25.4394399992674,1662,65003900,PR,Águas Paraná,Rio Iraizinho,1,32,54,37,63,6,-25.43944,-49.05733
-48.08262,-16.0459699994982,1663,60444035,DF,ADASA,Informação não disponível,1,19,67,47,85,10,-16.04597,-48.08262
-48.13817,-16.0356899994984,1664,60443830,DF,ADASA,Informação não disponível,1,19,64,50,82,9,-16.03569,-48.13817
-48.24541,-16.053199999498,1665,60436400,DF,ADASA,Informação não disponível,1,22,71,38,84,10,-16.0532,-48.24541
-48.27208,-16.0081899994992,1666,60436300,DF,ADASA,Informação não disponível,1,19,58,42,81,9,-16.00819,-48.27208
-48.2479,-15.943749999501,1667,60436195,DF,ADASA,Informação não disponível,1,17,68,46,93,13,-15.94375,-48.2479
-48.25902,-15.9268099995015,1668,60436185,DF,ADASA,Informação não disponível,1,21,56,36,84,12,-15.92681,-48.25902
-48.09485,-15.8529099995036,1669,60436145,DF,ADASA,Informação não disponível,1,21,67,39,87,11,-15.85291,-48.09485
-47.59631,-16.0415799994983,1670,60019000,DF,ADASA,Rio Samambaia,1,15,78,52,91,10,-16.04158,-47.59631
-47.44593,-15.9476399995009,1671,42450770,DF,ADASA,Informação não disponível,1,19,67,49,79,9,-15.94764,-47.44593
-47.48538,-15.9037499995021,1672,42450760,DF,ADASA,Informação não disponível,1,20,70,44,84,9,-15.90375,-47.48538
-47.47565,-15.8598599995034,1673,42450740,DF,ADASA,Informação não disponível,1,22,71,54,83,6,-15.85986,-47.47565
-47.52399,-15.8281899995043,1674,42450730,DF,ADASA,Informação não disponível,1,17,70,57,75,5,-15.82819,-47.52399
-47.56038,-15.8279199995043,1675,42450720,DF,ADASA,Informação não disponível,1,17,72,64,82,5,-15.82792,-47.56038
-47.56094,-15.8051399995049,1676,42450710,DF,ADASA,Rio Jardim,1,18,74,65,84,5,-15.80514,-47.56094
-47.3637,-15.9429199995011,1677,42450600,DF,ADASA,Informação não disponível,1,18,72,57,82,6,-15.94292,-47.3637
-47.38537,-15.8459699995038,1678,42450510,DF,ADASA,Informação não disponível,1,21,73,58,83,6,-15.84597,-47.38537
-47.44954,-15.7812499995056,1679,42450390,DF,ADASA,Informação não disponível,1,21,73,57,82,6,-15.78125,-47.44954
-47.39426,-15.8198599995045,1680,42450380,DF,ADASA,Informação não disponível,1,19,74,63,85,6,-15.81986,-47.39426
-47.39899,-15.7726399995058,1681,42450370,DF,ADASA,Informação não disponível,2,20,77,58,87,8,-15.77264,-47.39899
-47.36898,-15.837359999504,1682,42450360,DF,ADASA,Rio Preto,1,19,74,65,81,5,-15.83736,-47.36898
-47.31898,-15.7109699995075,1683,42450330,DF,ADASA,Informação não disponível,1,17,73,41,80,9,-15.71097,-47.31898
-47.36815,-15.6431899995095,1684,42450160,DF,ADASA,Informação não disponível,1,18,71,66,79,3,-15.64319,-47.36815
-47.3951,-15.62568999951,1685,42450130,DF,ADASA,Informação não disponível,1,19,73,62,84,5,-15.62569,-47.3951
-48.14068,-15.4981899995136,1690,20008000,DF,ADASA,Informação não disponível,1,15,77,58,88,7,-15.49819,-48.14068
-48.05708,-15.5033699995134,1691,20001400,DF,ADASA,Informação não disponível,1,17,79,60,86,7,-15.50337,-48.05708
-47.85428,-15.5009699995135,1692,20001200,DF,ADASA,Informação não disponível,1,18,74,43,85,10,-15.50097,-47.85428
-47.88011,-15.6040199995106,1693,20001130,DF,ADASA,Informação não disponível,1,20,75,57,86,8,-15.60402,-47.88011
-47.81594,-15.5231899995128,1694,20001050,DF,ADASA,Informação não disponível,1,17,77,64,83,5,-15.52319,-47.81594
-47.74205,-15.5281899995127,1695,20000950,DF,ADASA,Informação não disponível,1,19,73,39,88,12,-15.52819,-47.74205
-47.65318,-15.4989899995135,1696,20000900,DF,ADASA,Informação não disponível,1,21,71,49,85,11,-15.49899,-47.65318
-44.7251,-22.5252699993316,1701,01RJ02FN0130,RJ,INEA,Reservatório de Funil – Queluz.,2,25,61,52,71,5,-22.52527,-44.7251
-43.62952,-22.7292599993269,1703,00RJ12PO0290,RJ,INEA,Rio dos Poços,1,13,40,26,51,8,-22.72926,-43.62952
-43.66422,-22.6571999993286,1707,00RJ12GN0201,RJ,INEA,Rio Guandu,1,16,67,59,77,5,-22.6572,-43.66422
-43.62729,-22.8093699993251,1708,00RJ12GN0200,RJ,INEA,Rio Guandu,2,17,61,52,73,7,-22.80937,-43.62729
-42.08296,-21.6664599993519,1709,00RJ02PS0434,RJ,INEA,Informação não disponível,1,13,65,51,76,8,-21.66646,-42.08296
-42.90999,-21.9909599993442,1710,00RJ02PS0432,RJ,INEA,Rio Paraíba do Sul,1,21,62,39,75,9,-21.99096,-42.90999
-43.16942,-22.1050199993415,1711,00RJ02PS0430,RJ,INEA,Rio Paraíba do Sul,1,25,62,38,75,8,-22.10502,-43.16942
-43.82759,-22.4649799993331,1712,00RJ02PS0425,RJ,INEA,Rio Paraíba do Sul,1,23,59,49,68,4,-22.46498,-43.82759
-43.93458,-22.4990299993323,1713,00RJ02PS0423,RJ,INEA,Informação não disponível,1,20,59,54,65,4,-22.49903,-43.93458
-44.06302,-22.4784499993328,1714,00RJ02PS0421,RJ,INEA,Rio Paraíba do Sul,1,21,55,47,62,4,-22.47845,-44.06302
-44.1332,-22.5199699993318,1715,00RJ02PS0419,RJ,INEA,Rio Paraíba do Sul,1,24,59,48,69,5,-22.51997,-44.1332
-44.18995,-22.5257699993317,1716,00RJ02PS0418,RJ,INEA,Rio Paraíba do Sul,1,30,59,44,65,4,-22.52577,-44.18995
-44.30038,-22.4504699993334,1717,00RJ02PS0415,RJ,INEA,Rio Paraíba do Sul,1,28,61,47,70,5,-22.45047,-44.30038
-44.44792,-22.466899999333,1718,00RJ02PS0413,RJ,INEA,Rio Paraíba do Sul,1,28,57,44,68,6,-22.4669,-44.44792
-44.56849,-22.5290299993316,1719,00RJ02PS0410,RJ,INEA,Rio Paraíba do Sul,2,28,69,52,82,7,-22.52903,-44.56849
-54.5651,-20.4523999993816,1720,00MSPR2007,MS,IMASUL,Córrego Prosa,1,27,65,43,83,10,-20.4524,-54.5651
-54.5568,-20.4530999993816,1721,00MSPR2006,MS,IMASUL,Córrego Prosa,1,29,65,51,78,7,-20.4531,-54.5568
-54.5792,-20.4547999993815,1722,00MSPR2005,MS,IMASUL,Córrego Prosa,1,29,67,47,88,11,-20.4548,-54.5792
-54.5593,-20.4545999993816,1723,00MSJP0038,MS,IMASUL,Córrego Joaquim Português,1,27,74,64,88,5,-20.4546,-54.5593
-54.5611,-20.4513999993816,1724,00MSDB0074,MS,IMASUL,Córrego Desbarrancado,1,26,72,57,85,7,-20.4514,-54.5611
-56.46083,-21.126669999365,1725,00MS23SD2000,MS,IMASUL,Córrego Saladeiro,1,52,61,28,88,14,-21.12667,-56.46083
-56.49361,-20.2147199993875,1726,00MS23SA2001,MS,IMASUL,Rio Salobra,1,44,67,49,83,9,-20.21472,-56.49361
-56.47639,-21.127219999365,1727,00MS23RE2000,MS,IMASUL,Córrego Restinga,1,50,56,35,69,8,-21.12722,-56.47639
-56.1294,-21.4666999993567,1728,00MS23MI2601,MS,IMASUL,Rio Miranda,1,44,63,40,81,11,-21.4667,-56.1294
-56.09,-20.7633299993739,1729,00MS23MI2444,MS,IMASUL,Rio Miranda,1,44,66,35,90,12,-20.76333,-56.09
-56.815,-19.7891699993983,1730,00MS23MI2148,MS,IMASUL,Rio Miranda,1,44,65,47,79,9,-19.78917,-56.815
-56.815,-19.7833299993984,1731,00MS23MI2147,MS,IMASUL,Rio Miranda,1,45,65,47,81,8,-19.78333,-56.815
-57.33806,-19.4213899994076,1732,00MS23MI2000,MS,IMASUL,Rio Miranda,1,43,64,42,84,9,-19.42139,-57.33806
-56.39917,-20.2408299993869,1733,00MS23MI1292,MS,IMASUL,Rio Miranda,1,45,63,40,80,10,-20.24083,-56.39917
-56.1203,-21.4830999993563,1734,00MS23MI0602,MS,IMASUL,Rio Miranda,1,44,68,44,82,11,-21.4831,-56.1203
-56.38722,-21.1222199993651,1735,00MS23FO2047,MS,IMASUL,Rio Formoso,1,48,74,53,85,7,-21.12222,-56.38722
-56.22806,-21.0986099993657,1736,00MS23FO2000,MS,IMASUL,Rio Formos,1,48,71,43,81,8,-21.09861,-56.22806
-56.50972,-21.2363899993623,1737,00MS23FO0073,MS,IMASUL,Rio Formoso,1,49,70,56,78,6,-21.23639,-56.50972
-56.44417,-21.1730599993639,1738,00MS23FO0065,MS,IMASUL,Rio Formoso,1,50,76,58,85,6,-21.17306,-56.44417
-55.11056,-20.6408299993769,1739,00MS23CN2002,MS,IMASUL,Rio Canastrão,1,44,60,25,75,11,-20.64083,-55.11056
-55.27222,-20.477499999381,1740,00MS23CH2018,MS,IMASUL,Rio Cachoeirão,1,44,66,42,83,9,-20.4775,-55.27222
-56.48889,-21.1380599993647,1741,00MS23BO2014,MS,IMASUL,Córrego Bonito,1,51,64,41,78,9,-21.13806,-56.48889
-56.46167,-21.126669999365,1742,00MS23BO2008,MS,IMASUL,Córrego Bonito,1,51,50,21,75,14,-21.12667,-56.46167
-56.46139,-21.126939999365,1743,00MS23BO2007,MS,IMASUL,Córrego Bonito,1,20,40,18,69,13,-21.12694,-56.46139
-56.42694,-21.1491699993645,1744,00MS23BO2000,MS,IMASUL,Córrego Bonito,1,52,58,38,71,10,-21.14917,-56.42694
-55.77972,-20.4958299993805,1745,00MS23AQ2291,MS,IMASUL,Rio Aquidauana,1,44,63,30,89,12,-20.49583,-55.77972
-55.83139,-20.4622199993813,1746,00MS23AQ2284,MS,IMASUL,Rio Aquidauana,1,44,58,38,74,8,-20.46222,-55.83139
-56.80417,-19.7936099993982,1747,00MS23AQ2000,MS,IMASUL,Rio Aquidauana,1,44,65,39,85,10,-19.79361,-56.80417
-54.89528,-19.9502799993942,1748,00MS23AQ1476,MS,IMASUL,Rio Aquidauana,1,44,66,37,79,10,-19.95028,-54.89528
-55.08806,-20.155279999389,1749,00MS23AQ1424,MS,IMASUL,Rio Aquidauana,1,43,65,35,79,11,-20.15528,-55.08806
-54.69417,-19.3472199994095,1750,00MS23AQ0575,MS,IMASUL,Rio Aquidauana,1,42,68,54,82,6,-19.34722,-54.69417
-55.84944,-20.5072199993802,1751,00MS23AC2006,MS,IMASUL,Córrego Agogô,1,41,61,39,79,9,-20.50722,-55.84944
-55.83417,-20.4630599993813,1752,00MS23AC2000,MS,IMASUL,Córrego Agogô,1,45,52,29,76,11,-20.46306,-55.83417
-54.60639,-18.3586099994353,1753,00MS22TQ2481,MS,IMASUL,Rio Taquari,1,43,66,46,82,10,-18.35861,-54.60639
-54.76944,-18.4816699994321,1754,00MS22TQ2441,MS,IMASUL,Rio Taquari,1,43,60,39,76,10,-18.48167,-54.76944
-57.22667,-19.2341699994125,1755,00MS22TQ2000,MS,IMASUL,Rio Taquari,1,23,59,35,81,15,-19.23417,-57.22667
-54.75333,-18.5158299994312,1756,00MS22TM2000,MS,IMASUL,Rio Taquari-Mirim,1,41,63,35,82,13,-18.51583,-54.75333
-57.66806,-18.9947199994186,1757,00MS22TG2000,MS,IMASUL,Canal do Tamengo,1,44,62,34,84,11,-18.99472,-57.66806
-54.82667,-18.8908299994214,1758,00MS22RV2008,MS,IMASUL,Rio Verde,1,41,67,33,83,10,-18.89083,-54.82667
-54.92917,-18.9463899994199,1759,00MS22RV0020,MS,IMASUL,Rio Verde,1,42,73,52,86,6,-18.94639,-54.92917
-57.66028,-18.9933299994187,1760,00MS22PA2145,MS,IMASUL,Rio Paraguai,1,52,69,41,85,11,-18.99333,-57.66028
-57.605,-18.9999999994185,1761,00MS22PA2140,MS,IMASUL,Rio Pargauai,1,50,66,44,84,10,-19,-57.605
-57.57333,-19.0052799994184,1762,00MS22PA2135,MS,IMASUL,Rio Paraguai,1,52,64,37,83,11,-19.00528,-57.57333
-54.52944,-19.407499999408,1763,00MS22CX2234,MS,IMASUL,Rio Coxim,1,13,62,45,74,9,-19.4075,-54.52944
-54.18722,-19.3455599994096,1764,00MS22CX2176,MS,IMASUL,Rio Coxim,1,40,59,26,74,11,-19.34556,-54.18722
-54.76056,-18.4991699994316,1765,00MS22CX2000,MS,IMASUL,Rio Coxim,1,43,57,38,78,12,-18.49917,-54.76056
-54.73444,-19.2574999994118,1766,00MS22CX0266,MS,IMASUL,Rio Coxim,1,42,59,23,86,12,-19.2575,-54.73444
-54.69083,-17.9161099994471,1767,00MS21PQ2253,MS,IMASUL,Rio Correntes,1,38,65,41,81,9,-17.91611,-54.69083
-55.13861,-17.655829999454,1768,00MS21PQ2125,MS,IMASUL,Rio Piquiri,1,38,70,58,80,6,-17.65583,-55.13861
-55.13972,-17.6497199994542,1769,00MS21PQ2123,MS,IMASUL,Rio Piquiri,1,42,73,57,86,7,-17.64972,-55.13972
-54.74028,-17.5238899994576,1770,00MS21CR2060,MS,IMASUL,Rio Correntes,1,41,75,58,88,6,-17.52389,-54.74028
-55.13778,-17.6536099994541,1771,00MS21CR2000,MS,IMASUL,Rio Correntes,1,38,75,57,91,7,-17.65361,-55.13778
-54.74444,-17.618609999455,1772,00MS21CA2019,MS,IMASUL,Córrego Cabeceira Alta,1,39,70,43,83,9,-17.61861,-54.74444
-54.81944,-17.6424999994544,1773,00MS21CA2008,MS,IMASUL,Córrego Cabeceira Alta,1,41,65,47,85,9,-17.6425,-54.81944
-52.6263,-18.6902999994266,1774,00MS19AR2321,MS,IMASUL,Rio Aporé,1,31,73,58,90,8,-18.6903,-52.6263
-52.1808,-18.8514999994224,1775,00MS19AR2243,MS,IMASUL,Rio Aporé,1,31,77,57,90,8,-18.8515,-52.1808
-52.1721,-18.8583999994222,1776,00MS19AR2233,MS,IMASUL,Rio Aporé,1,26,77,58,90,7,-18.8584,-52.1721
-51.7481,-19.0865999994163,1777,00MS19AR2143,MS,IMASUL,Rio Aporé,1,33,74,60,83,6,-19.0866,-51.7481
-51.7285,-19.1065999994158,1778,00MS19AR2138,MS,IMASUL,Rio Aporé,1,33,68,38,84,9,-19.1066,-51.7285
-51.0892,-19.3073999994105,1779,00MS19AR2039,MS,IMASUL,Rio Aporé,1,32,68,48,80,9,-19.3074,-51.0892
-54.93539,-21.0202799993676,1780,00MS13VA2234,MS,IMASUL,Rio Vacaria,1,59,53,30,71,10,-21.02028,-54.93539
-54.6981,-21.3627999993592,1781,00MS13VA2167,MS,IMASUL,Rio Vacaria,1,57,66,40,82,10,-21.3628,-54.6981
-54.67847,-21.5254699993553,1782,00MS13VA2143,MS,IMASUL,Rio Vacaria,1,58,67,44,84,10,-21.52547,-54.67847
-55.3422,-21.3937999993585,1783,00MS13ST2018,MS,IMASUL,Rio Sto Antonio,1,56,68,46,79,7,-21.3938,-55.3422
-54.8364,-21.8389999993478,1784,00MS13SM2000,MS,IMASUL,Rio Santa Maria,1,58,68,50,81,7,-21.839,-54.8364
-55.33269,-22.212219999339,1785,00MS13SJ2000,MS,IMASUL,Rio São João,1,67,70,47,91,10,-22.21222,-55.33269
-53.8938,-21.8782999993469,1786,00MS13IV2237,MS,IMASUL,Rio Ivinhema,1,59,71,49,88,9,-21.8783,-53.8938
-53.5321,-22.381599999335,1787,00MS13IV2142,MS,IMASUL,Rio Ivinhema,1,56,72,50,91,8,-22.3816,-53.5321
-53.7428,-23.2111999993159,1788,00MS13IV2000,MS,IMASUL,Rio Ivinhema,1,53,74,58,91,7,-23.2112,-53.7428
-55.86886,-22.1462199993406,1789,00MS13DR2364,MS,IMASUL,Rio Dourados,1,66,69,45,82,8,-22.14622,-55.86886
-55.33128,-22.210559999339,1790,00MS13DR2252,MS,IMASUL,Rio Dourados,1,66,69,44,85,10,-22.21056,-55.33128
-55.32744,-22.2136399993389,1791,00MS13DR2250,MS,IMASUL,Rio Dourados,1,67,68,45,85,9,-22.21364,-55.32744
-54.7933,-22.3980999993346,1792,00MS13DR2153,MS,IMASUL,Rio Dourados,1,65,71,46,84,8,-22.3981,-54.7933
-54.7833,-22.4016999993345,1793,00MS13DR2150,MS,IMASUL,Rio Dourados,1,66,67,47,84,8,-22.4017,-54.7833
-54.52358,-22.4032799993345,1794,00MS13DR2106,MS,IMASUL,Rio Dourados,1,65,69,41,82,8,-22.40328,-54.52358
-54.52131,-22.3557199993356,1795,00MS13DR2102,MS,IMASUL,Rio Dourados,1,65,69,50,81,7,-22.35572,-54.52131
-54.21831,-21.9789999993445,1796,00MS13DR2000,MS,IMASUL,Rio Dourados,1,61,69,46,89,9,-21.979,-54.21831
-55.1592,-21.4831999993563,1797,00MS13BR2267,MS,IMASUL,Rio Brilhante,1,52,68,51,82,7,-21.4832,-55.1592
-54.647,-21.9329699993456,1798,00MS13BR2128,MS,IMASUL,Rio Brilhante,1,60,72,52,88,7,-21.93297,-54.647
-54.4946,-21.9312999993456,1799,00MS13BR2080,MS,IMASUL,Rio Brilhante,1,60,71,51,84,6,-21.9313,-54.4946
-53.39303,-22.2777799993374,1800,00MS13BL2052,MS,IMASUL,Córrego do Baile,1,25,66,58,76,6,-22.27778,-53.39303
-53.39367,-22.2784699993374,1801,00MS13BL2051,MS,IMASUL,Córrego do Baile,1,26,59,45,70,7,-22.27847,-53.39367
